"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of Protein Kinase Activity By Regulation Of Protein Phosphorylation (GO:0044387)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"ADARB1;PPM1F"
"Plasma Membrane Raft Assembly (GO:0044854)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"CAV2;EMP2"
"Positive Regulation Of I-kappaB Phosphorylation (GO:1903721)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"CX3CR1;CX3CL1"
"Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"IL1B;IL18R1"
"Positive Regulation Of Endothelial Cell Development (GO:1901552)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"CDH5;CLDN5"
"Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"CDH5;CLDN5"
"Positive Regulation Of Gap Junction Assembly (GO:1903598)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"CAV1;TBX5"
"Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"BMP2;PTGIS"
"Positive Regulation Of Urine Volume (GO:0035810)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"NPR1;NPR3"
"Protein Import (GO:0017038)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"PRF1;GPIHBP1"
"Regulation Of T-helper 1 Cell Cytokine Production (GO:2000554)","2/5",0.0136991728460493,0.0905903266301798,0,0,16.6901041666667,71.607553784155,"IL1B;IL18R1"
"Rho Protein Signal Transduction (GO:0007266)","6/52",0.014428882163845,0.0939977022737567,0,0,3.27521056225814,13.8820565272261,"RHOJ;PDPN;AGTR1;ARHGAP29;ARHGAP6;CTNNAL1"
"Regulation Of Monocyte Chemotaxis (GO:0090025)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"CXCL12;DUSP1;FPR2;SLIT2"
"Cardiac Conduction System Development (GO:0003161)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"GJA5;GATA6;MSX1;TBX5"
"Sterol Transport (GO:0015918)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"MSR1;CAV1;CD36;LDLR"
"Myotube Differentiation (GO:0014902)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"ADAMTS15;ADGRB3;NOS1;JAM2"
"Negative Regulation Of Response To Wounding (GO:1903035)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"IL33;MMRN1;ALOX5;FGF2"
"Negative Regulation Of Signaling Receptor Activity (GO:2000272)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"RAMP3;GPRC5A;CNRIP1;PPARG"
"Negative Regulation Of Stress Fiber Assembly (GO:0051497)","4/25",0.0144759121581577,0.0939977022737567,0,0,4.77657590451324,20.2300850076016,"MYOC;ARHGAP6;PHLDB2;CGNL1"
"Vascular Transport (GO:0010232)","8/83",0.0144974709763138,0.0939977022737567,0,0,2.68136482939633,11.3523116301695,"ABCB1;KCNJ8;SLC1A1;LEPR;SLC2A3;ATP1A2;AGER;ABCG2"
"Positive Regulation Of Bone Mineralization (GO:0030501)","5/38",0.0146364265750051,0.0946932446595029,0,0,3.80213903743316,16.061154980791,"KL;BMP2;BMPR2;ALOX5;GPM6B"
"Regulation Of Cell Growth (GO:0001558)","16/227",0.0149337893688162,0.0947628168747025,0,0,1.91273083837228,8.04136697755245,"ACVRL1;BMPR2;NPR1;FHL1;FAM107A;LTBP4;PRDM11;RERG;SOCS2;SOX17;HYAL1;AGTR1;PLCE1;AGTR2;MSX1;SLIT2"
"Regulation Of Cholesterol Storage (GO:0010885)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"MSR1;PPARG;CES1"
"Regulation Of Extracellular Matrix Disassembly (GO:0010715)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"IL6;PDPN;FGFR4"
"Regulation Of Microglial Cell Activation (GO:1903978)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"IL6;LDLR;CX3CL1"
"Blood Coagulation, Fibrin Clot Formation (GO:0072378)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"THBD;F8;FBLN1"
"Renal Water Homeostasis (GO:0003091)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"WFS1;AQP4;AQP1"
"Endoderm Development (GO:0007492)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"SOX17;DUSP1;SOX7"
"Striated Muscle Cell Development (GO:0055002)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"TMOD1;PGM5;MYL9"
"Hyaluronan Metabolic Process (GO:0030212)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"HYAL1;IL1B;FGF2"
"Negative Regulation Of Receptor Signaling Pathway Via STAT (GO:1904893)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"SOCS3;CAV1;PPARG"
"Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"TGFBR3;BMP2;TGFBR2"
"Prostanoid Biosynthetic Process (GO:0046457)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"EDN1;PTGIS;PTGDS"
"Protein Activation Cascade (GO:0072376)","3/14",0.0150593302159531,0.0947628168747025,0,0,6.83382718975939,28.673081903626,"THBD;F8;FBLN1"
"Metal Ion Transport (GO:0030001)","13/171",0.0151870381103045,0.0953656657808825,0,0,2.07293948464124,8.68004639179237,"RAMP2;CALCRL;RAMP3;KCNJ8;CAV1;KCNJ15;KCNAB1;ATP1A2;AQP1;SCNN1G;SCN7A;SCN4B;KCNK3"
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)","8/84",0.0155011307884993,0.0971339201820216,0,0,2.6459455725929,11.0252379449594,"LAMP3;CARD16;KLF4;SOX7;UACA;PPM1F;AQP1;SNCA"
"Actin Polymerization Or Depolymerization (GO:0008154)","6/53",0.015756926238566,0.0983245355471269,0,0,3.2053581374624,13.3037596143541,"PREX1;CFL2;FAM107A;COBL;ARHGAP6;WASF3"
"Positive Regulation Of Chemokine Production (GO:0032722)","6/53",0.015756926238566,0.0983245355471269,0,0,3.2053581374624,13.3037596143541,"EGR1;IL33;IL6;IL1B;TLR4;AGER"
"Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)","5/39",0.0162713352266419,0.101112309755577,0,0,3.69011918492887,15.1972034313661,"MYOC;FZD4;FBLN1;CORO2B;CX3CL1"
"Neuron Projection Extension (GO:1990138)","5/39",0.0162713352266419,0.101112309755577,0,0,3.69011918492887,15.1972034313661,"SEMA5A;NRN1;FLRT3;SPAG6;SH3GL2"
"Regulation Of Osteoblast Differentiation (GO:0045667)","8/85",0.016554140935936,0.101666966571947,0,0,2.61144629648567,10.7098520262072,"GDF10;IL6;BMPR2;CRIM1;PPARG;NPNT;SMAD6;FERMT2"
"Regulation Of Myeloid Cell Differentiation (GO:0045637)","4/26",0.0165986884199097,0.101666966571947,0,0,4.55922145739378,18.6856572813929,"CSF3;MEIS1;ZBTB16;HOXA5"
"Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)","4/26",0.0165986884199097,0.101666966571947,0,0,4.55922145739378,18.6856572813929,"ALOX5;CD36;TLR4;SNCA"
"Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)","4/26",0.0165986884199097,0.101666966571947,0,0,4.55922145739378,18.6856572813929,"CCBE1;IL6;IL1B;RORA"
"Response To Glucocorticoid (GO:0051384)","4/26",0.0165986884199097,0.101666966571947,0,0,4.55922145739378,18.6856572813929,"ZFP36;IL6;FAM107A;SLIT2"
"Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)","4/26",0.0165986884199097,0.101666966571947,0,0,4.55922145739378,18.6856572813929,"CX3CR1;TNFAIP3;CARD16;CX3CL1"
"Regulation Of Actin Filament Bundle Assembly (GO:0032231)","4/26",0.0165986884199097,0.101666966571947,0,0,4.55922145739378,18.6856572813929,"PTGER4;SYNPO2;SHANK3;CX3CL1"
"Regulation Of Heart Contraction (GO:0008016)","7/69",0.0166595128019447,0.10183084614522,0,0,2.8363421130512,11.6141796169983,"DES;CELF2;GJA5;FXYD1;ATP1A2;NOS1;TBX2"
"Digestive Tract Morphogenesis (GO:0048546)","3/15",0.0182945829586728,0.110693336970593,0,0,6.26401564537158,25.06326792924,"SOX17;FOXF1;TCF21"
"Gas Transport (GO:0015669)","3/15",0.0182945829586728,0.110693336970593,0,0,6.26401564537158,25.06326792924,"CA2;HBB;HBA1"
"Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)","3/15",0.0182945829586728,0.110693336970593,0,0,6.26401564537158,25.06326792924,"FAM107A;ARHGAP6;PHLDB2"
"Negative Regulation Of Focal Adhesion Assembly (GO:0051895)","3/15",0.0182945829586728,0.110693336970593,0,0,6.26401564537158,25.06326792924,"FAM107A;ARHGAP6;PHLDB2"
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)","3/15",0.0182945829586728,0.110693336970593,0,0,6.26401564537158,25.06326792924,"RGCC;ECSCR;CCL2"
"Regulation Of GTPase Activity (GO:0043087)","15/214",0.0188829276489211,0.114022365136616,0,0,1.89999667210223,7.54203121177763,"CCL14;NTRK2;CCL23;CAV2;LRRK2;ADRB1;CX3CL1;RASIP1;PREX2;PREX1;DOCK11;FGD5;CCL2;FERMT2;RAPGEF4"
"Synapse Assembly (GO:0007416)","7/71",0.019238119165886,0.114900591435555,0,0,2.74741972477064,10.85467507587,"PTPRD;GPM6A;FLRT3;BDNF;SPOCK2;SHANK3;ADGRL3"
"Regulation Of Chemokine Production (GO:0032642)","5/41",0.0198952642062509,0.114900591435555,0,0,3.48474945533769,13.650716887748,"EGR1;IL33;IL6;AGER;TLR4"
"Positive Regulation Of Response To Biotic Stimulus (GO:0002833)","5/41",0.0198952642062509,0.114900591435555,0,0,3.48474945533769,13.650716887748,"MMRN2;SH2D1B;TLR8;FPR2;SASH1"
"Negative Regulation Of MAPK Cascade (GO:0043409)","9/105",0.0199961930416256,0.114900591435555,0,0,2.35717805519054,9.22178350644107,"BMP2;SEMA6A;DUSP1;CAV1;IL1B;TIMP3;FBLN1;PPARG;TLR4"
"Negative Regulation Of Protein Kinase Activity (GO:0006469)","8/88",0.020021606034777,0.114900591435555,0,0,2.51312335958005,9.82868293203807,"CDKN1C;PTPRB;CAMK2N1;CAV1;SH3BP5;ADARB1;PPM1F;SNCA"
"Regulation Of Extracellular Matrix Assembly (GO:1901201)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"RGCC;TIE1"
"Regulation Of Microglial Cell Migration (GO:1904139)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"CX3CR1;CX3CL1"
"Cardiac Pacemaker Cell Development (GO:0060926)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"TBX5;TBX3"
"Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"ANGPT1;FGF2"
"Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"AGTR1;AGTR2"
"Cellular Response To Laminar Fluid Shear Stress (GO:0071499)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"KLF4;KLF2"
"Clathrin Coat Disassembly (GO:0072318)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"SH3GL3;SH3GL2"
"Definitive Hemopoiesis (GO:0060216)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"TGFBR3;TEK"
"Vascular Wound Healing (GO:0061042)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"NDNF;GATA2"
"Heart Trabecula Formation (GO:0060347)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"TGFBR3;TEK"
"Hemostasis (GO:0007599)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"VWF;FLI1"
"Hyaluronan Biosynthetic Process (GO:0030213)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"HYAL1;IL1B"
"Ketone Body Metabolic Process (GO:1902224)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"ACSS3;HMGCLL1"
"Long-Chain Fatty Acid Catabolic Process (GO:0042758)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"ACADL;ADTRP"
"Lymphocyte Migration Into Lymphoid Organs (GO:0097021)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"CRTAM;NEDD9"
"Marginal Zone B Cell Differentiation (GO:0002315)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"DOCK11;MFNG"
"Positive Regulation Of Gliogenesis (GO:0014015)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"IL6;PRKCH"
"Positive Regulation Of Leukocyte Tethering Or Rolling (GO:1903238)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"SELP;SELE"
"Protein Localization To Basolateral Plasma Membrane (GO:1903361)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"CAV1;LIN7A"
"Regulation Of I-kappaB Phosphorylation (GO:1903719)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"CX3CR1;CX3CL1"
"Regulation Of Bile Acid Metabolic Process (GO:1904251)","2/6",0.020027838119078,0.114900591435555,0,0,12.5169270833333,48.9490964358561,"FGFR4;CES1"
"Cellular Response To Peptide (GO:1901653)","6/56",0.0202428073348025,0.115689772703106,0,0,3.01256544502618,11.7488719050853,"CAV1;CD36;ADRB2;FPR2;TLR4;AGER"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","6/56",0.0202428073348025,0.115689772703106,0,0,3.01256544502618,11.7488719050853,"FCN1;FCN3;TLR8;NLRC4;CLEC4E;TLR4"
"Supramolecular Fiber Organization (GO:0097435)","20/316",0.0208724389072638,0.119060534148495,0,0,1.70576576576577,6.60016332051752,"TMOD1;TNXB;KRT4;PLA2G1B;DPT;EMP2;FBLN5;SHROOM4;MFAP4;TPPP3;DES;NOSTRIN;MYH11;PGM5;CD36;TPPP;NCKAP5;MYL9;CGNL1;SNCA"
"Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)","9/106",0.021133541624785,0.120320296983776,0,0,2.33275532736362,8.99718967611429,"KANK2;CDKN2B;RGCC;ADAMTS1;HYAL1;FHL1;FAM107A;CCL2;KLF4"
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)","8/89",0.0212842365873238,0.120932159057799,0,0,2.4819675318363,9.55505017703155,"CSF3;IL6;RAMP3;BDNF;CAV1;SH2D3C;NOS1;SNCA"
"Cell-Substrate Junction Assembly (GO:0007044)","4/28",0.0214028478225412,0.120932159057799,0,0,4.17885117493473,16.0644704428891,"PEAK1;SORBS1;THSD1;FERMT2"
"Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)","4/28",0.0214028478225412,0.120932159057799,0,0,4.17885117493473,16.0644704428891,"FXYD1;FXYD6;NOS1;SCN4B"
"Fatty Acid Derivative Biosynthetic Process (GO:1901570)","4/28",0.0214028478225412,0.120932159057799,0,0,4.17885117493473,16.0644704428891,"ACSS3;ALOX5;FAR2;HMGCLL1"
"Regulation Of Establishment Of Endothelial Barrier (GO:1903140)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"CDH5;CLDN5;IL1B"
"Regulation Of Fatty Acid Oxidation (GO:0046320)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"NR4A3;ACADL;PDK4"
"Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"GJA5;ATP1A2;TBX5"
"Response To UV-B (GO:0010224)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"MFAP4;MME;HYAL1"
"Oligodendrocyte Development (GO:0014003)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"MYRF;TPPP;GPM6B"
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"IL6;MMRN1;PDPN"
"Positive Regulation Of Lymphocyte Migration (GO:2000403)","3/16",0.0218843013320897,0.121842805428065,0,0,5.78186741550496,22.0982147742349,"CXCL12;NEDD9;JAM2"
"Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)","5/42",0.0218901259668353,0.121842805428065,0,0,3.39039039039039,12.9571214504308,"RAMP3;PLA2G1B;CAV1;CX3CL1;SNCA"
"Positive Regulation Of Secretion By Cell (GO:1903532)","7/73",0.0220836386538031,0.122691442260627,0,0,2.66388657214345,10.1571817989056,"EDN1;BMP2;RGCC;PLA2G1B;IL1B;MYH10;SNCA"
"Positive Regulation Of Metabolic Process (GO:0009893)","9/108",0.0235465014687046,0.13057605359918,0,0,2.28539003703261,8.56741995429,"CNKSR2;FABP4;EPAS1;CAV1;LEPR;ADRB1;ADRB2;CD36;PPARGC1B"
"Regulation Of Phagocytosis (GO:0050764)","6/58",0.0236723868942138,0.130788843672468,0,0,2.89639548932743,10.842500167037,"FGR;IL1B;SFTPD;FPR2;GATA2;SIRPB1"
"Muscle Organ Development (GO:0007517)","6/58",0.0236723868942138,0.130788843672468,0,0,2.89639548932743,10.842500167037,"EGR3;DES;FHL1;TCF21;SGCG;HBEGF"
"Positive Regulation Of Biomineral Tissue Development (GO:0070169)","5/43",0.0240104608499855,0.132411932621046,0,0,3.30099759201926,12.3102970126733,"KL;BMP2;BMPR2;ALOX5;GPM6B"
"Chondrocyte Differentiation (GO:0002062)","4/29",0.024091715626353,0.132615355445984,0,0,4.01148825065274,14.9463529167032,"BMP2;BMPR2;WNT2B;SOX5"
"Regulation Of Wnt Signaling Pathway (GO:0030111)","9/109",0.0248238993792852,0.136394550082139,0,0,2.26241787122208,8.36177972305856,"BMP2;WIF1;LRRK2;RSPO2;GPC3;TNFAIP3;SOSTDC1;SOX7;NKD1"
"Regulation Of Response To External Stimulus (GO:0032101)","10/127",0.0249650951338722,0.136918659367237,0,0,2.14946018893387,7.93210269018709,"FGR;CAV1;ALOX5;AGTR1;GATA6;CARD16;CD36;AGER;SELE;CX3CL1"
"Positive Regulation Of Neuron Projection Development (GO:0010976)","8/92",0.0254086111571887,0.139095858514353,0,0,2.39295088113986,8.78851206993553,"NTRK2;NDRG4;BDNF;COBL;ROR1;NDNF;ALKAL2;CX3CL1"
"Positive Regulation Of Protein Binding (GO:0032092)","6/59",0.0255246395786143,0.13935743200294,0,0,2.84159834041292,10.4232982305282,"CLDN5;CSF3;BMP2;BDNF;LRRK2;CAV1"
"Regulation Of Glucose Transmembrane Transport (GO:0010827)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"NR4A3;PLA2G1B;IL1B"
"Regulation Of Receptor Recycling (GO:0001919)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"RAMP3;LDLR;SNCA"
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"IL6;PPARG;IL7R"
"Embryonic Digit Morphogenesis (GO:0042733)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"MSX1;TBX3;TBX2"
"Embryonic Heart Tube Development (GO:0035050)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"NDRG4;SOX17;TBX2"
"Positive Chemotaxis (GO:0050918)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"SEMA5A;FPR2;CX3CL1"
"Prostaglandin Biosynthetic Process (GO:0001516)","3/17",0.0258293801705014,0.13935743200294,0,0,5.36859750419072,19.6288952656761,"EDN1;PTGIS;PTGDS"
"Neural Crest Cell Development (GO:0014032)","5/44",0.0262586528201589,0.140604053321614,0,0,3.21618903971845,11.7061552962134,"SEMA5A;SEMA6A;SEMA6D;SEMA3B;SEMA3G"
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)","5/44",0.0262586528201589,0.140604053321614,0,0,3.21618903971845,11.7061552962134,"IL6;NR4A3;CCL2;ETS1;SIRPB1"
"Regulation Of Potassium Ion Transport (GO:0043266)","4/30",0.0269758051216995,0.140604053321614,0,0,3.85699939746937,13.9346249747192,"DPP6;FHL1;KCNAB1;NOS1"
"Negative Regulation Of Interleukin-1 Production (GO:0032692)","4/30",0.0269758051216995,0.140604053321614,0,0,3.85699939746937,13.9346249747192,"CX3CR1;TNFAIP3;CARD16;CX3CL1"
"Positive Regulation Of Locomotion (GO:0040017)","4/30",0.0269758051216995,0.140604053321614,0,0,3.85699939746937,13.9346249747192,"DUOX1;CAVIN1;SPOCK2;PPM1F"
"Prostaglandin Metabolic Process (GO:0006693)","4/30",0.0269758051216995,0.140604053321614,0,0,3.85699939746937,13.9346249747192,"EDN1;PTGIS;PTGDS;CES1"
"Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"BMP2;RGCC"
"T-helper 17 Cell Lineage Commitment (GO:0072540)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"SOCS3;IL6"
"Axon Ensheathment In Central Nervous System (GO:0032291)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"MYRF;GPM6B"
"Regulation Of Phospholipase A2 Activity (GO:0032429)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"ANXA8L1;ANXA8"
"Cell Migration Involved In Heart Development (GO:0060973)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"FLRT3;TBX5"
"Cellular Response To Leptin Stimulus (GO:0044320)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"NR4A3;LEPR"
"Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"TNXB;LRRC32"
"Regulation Of Wound Healing, Spreading Of Epidermal Cells (GO:1903689)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"PHLDB2;FERMT2"
"Coronary Vasculature Development (GO:0060976)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"GATA6;GPC3"
"Leukocyte Aggregation (GO:0070486)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"IL1B;JAM2"
"Myeloid Leukocyte Mediated Immunity (GO:0002444)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"IL6;PLA2G1B"
"Negative Regulation Of SMAD Protein Signal Transduction (GO:0060392)","2/7",0.0273305302709461,0.140604053321614,0,0,10.0130208333333,36.0443805232837,"VEPH1;PPARG"
