"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1556314_a_at",-1.52631466666667,6.7620475,-9.78365952397044,5.58282528424557e-17,3.73611961341648e-15,28.0799941719953
"202242_at",-1.94342166666667,8.9998245,-9.77249812768823,5.93625496543555e-17,3.96778411045463e-15,28.0194900091554
"209116_x_at",-2.595998,12.3695881666667,-9.77188792948554,5.9562085407539e-17,3.97626009726153e-15,28.016182425787
"213438_at",-1.457597,6.2271415,-9.76935452756089,6.0397697095251e-17,4.02160581086847e-15,28.0024503319448
"204220_at",-1.14688466666667,9.750454,-9.76772038100727,6.09428987688638e-17,4.04866705976626e-15,27.9935927721045
"209897_s_at",-1.68468716666667,9.90471908333333,-9.76415952161841,6.21479869782133e-17,4.12371503402162e-15,27.9742923881266
"207761_s_at",-1.21215183333333,11.69144075,-9.76079658976783,6.3307923226821e-17,4.19050932497148e-15,27.9560654721957
"202310_s_at",2.2631795,11.3791834166667,9.75649742688893,6.48223081158038e-17,4.28556190596321e-15,27.9327651866378
"208983_s_at",-1.73521983333333,9.90923575,-9.75363550088216,6.58504192484414e-17,4.34302976165083e-15,27.9172549271119
"32625_at",-1.13118083333333,7.95648858333333,-9.75045626116523,6.70116160072747e-17,4.4089772625725e-15,27.9000255405981
"202404_s_at",1.831759,11.8987958333333,9.74903696995855,6.75365805686948e-17,4.43817613292474e-15,27.8923341074507
"203562_at",-1.609674,8.71116216666667,-9.74763698787723,6.80584246228156e-17,4.45791035557937e-15,27.8847474301697
"211056_s_at",1.15203033333333,7.23422433333333,9.74757537212762,6.80814841684275e-17,4.45791035557937e-15,27.8844135293907
"213515_x_at",-1.81577666666667,8.47427616666667,-9.74552054346716,6.88549819850439e-17,4.50316523927306e-15,27.8732783728635
"209210_s_at",-1.19426583333333,10.7760709166667,-9.74401504999874,6.94272560527329e-17,4.53516753247691e-15,27.8651202321471
"209866_s_at",-1.333084,5.72194766666667,-9.73482156563071,7.30264007069002e-17,4.74758437413766e-15,27.8153044315968
"218546_at",-1.24699683333333,9.09463141666667,-9.73268260676364,7.38901373316388e-17,4.7809979391803e-15,27.8037149920122
"235561_at",-1.42551433333333,6.24815116666667,-9.73065511965325,7.47182721795184e-17,4.82886705841036e-15,27.7927297876158
"210549_s_at",-1.311048,7.527348,-9.69597577708043,9.04072785626158e-17,5.78807723116044e-15,27.6048708300293
"212914_at",-1.07185266666667,9.066745,-9.69050027472646,9.31687377140881e-17,5.95761800379073e-15,27.5752166296094
"225776_at",-1.08674333333333,8.91665883333333,-9.69029602293791,9.32733609738429e-17,5.95761800379073e-15,27.5741104798112
"227947_at",-1.172411,9.48849,-9.68504760413336,9.60023332148436e-17,6.12476962487932e-15,27.5456879387595
"203755_at",1.7690195,6.80372625,9.68320320431867,9.69801528552592e-17,6.1655696015829e-15,27.5357000963799
"219477_s_at",-1.05377133333333,8.36831216666667,-9.68032525589312,9.8525807719288e-17,6.25235392774283e-15,27.5201157813396
"40687_at",-1.045496,7.49715666666667,-9.68002536926955,9.86882750734717e-17,6.25235392774283e-15,27.5184919018885
"203063_at",-1.07532266666667,8.98485666666667,-9.67386377733881,1.02086218487379e-16,6.46014351365448e-15,27.4851282743418
"1556037_s_at",-1.96980583333333,6.68973625,-9.67088860036509,1.03768500323071e-16,6.55900896550742e-15,27.4690192244111
"208555_x_at",1.13480533333333,6.28685116666667,9.64837129845258,1.17430722890782e-16,7.38840595403163e-15,27.347118012721
"214073_at",1.129525,6.63617133333333,9.64753627321659,1.17970514952236e-16,7.41383667242932e-15,27.3425980924039
"226992_at",-1.80570633333333,8.07745233333333,-9.64730964777709,1.1811744099972e-16,7.41454774587794e-15,27.3413713960763
"213713_s_at",1.19188466666667,7.8891285,9.63826460966444,1.24133052557275e-16,7.78322780799201e-15,27.2924144276079
"220266_s_at",-2.32172666666667,8.32200616666667,-9.63033301945051,1.29659204444187e-16,8.12040893812819e-15,27.2494885034226
"238906_s_at",-1.772568,6.17188316666667,-9.62248971236841,1.35365210598377e-16,8.42949076249007e-15,27.2070444650815
"222587_s_at",1.458767,7.48850266666667,9.62197391773187,1.35749114646972e-16,8.44378025406504e-15,27.2042533870704
"205407_at",-1.538194,8.74928483333333,-9.62147066063655,1.36124734248308e-16,8.45752255116621e-15,27.2015301695632
"203549_s_at",-1.70144816666667,10.5311269166667,-9.62017303106447,1.37098047288453e-16,8.50832660101724e-15,27.1945085332636
"231980_at",-1.259498,5.59845733333333,-9.61639410403262,1.39972247899067e-16,8.65722019669854e-15,27.174060927223
"218711_s_at",-2.51323716666667,8.35471375,-9.61129821447738,1.43943554410278e-16,8.89278399704175e-15,27.1464888137745
"230831_at",1.50537033333333,4.6926345,9.60061241686957,1.52640009505496e-16,9.39818977445159e-15,27.0886773189497
"212448_at",-1.50853216666667,9.07713825,-9.59421668467009,1.58093870327137e-16,9.71211501138903e-15,27.0540793287847
"202552_s_at",-1.08824683333333,8.47241325,-9.59041246207731,1.61429646527284e-16,9.90591012781063e-15,27.03350155099
"205033_s_at",-2.294399,6.55719683333333,-9.58612631112364,1.6527222192784e-16,1.01189907434542e-14,27.0103181223498
"204513_s_at",-1.05459883333333,8.18108975,-9.58558035520218,1.65768184923924e-16,1.01380039269749e-14,27.0073651838826
"213506_at",1.48784716666667,8.96177025,9.58519592771793,1.66118301337388e-16,1.01480649448287e-14,27.005285924526
"220646_s_at",-1.94239383333333,6.60261408333333,-9.57444571338327,1.76213586580153e-16,1.07407779780043e-14,26.9471452125044
"238439_at",1.99603633333333,7.76463416666667,9.57162289025798,1.78964431630636e-16,1.08698865484038e-14,26.9318797869012
"227996_at",1.158643,6.07483016666667,9.57145744334317,1.79126982718095e-16,1.08698865484038e-14,26.9309850908371
"209613_s_at",-3.33909033333333,10.2319236666667,-9.57102311554134,1.79554409808478e-16,1.08837442974263e-14,26.9286363624505
"231067_s_at",-2.04265383333333,5.95300275,-9.5706862464039,1.7988662732897e-16,1.0891806588274e-14,26.9268146735118
"204580_at",3.17540266666667,6.99293266666667,9.56355667796644,1.87063399252281e-16,1.13138178696001e-14,26.8882619398425
"218995_s_at",-1.62404533333333,9.41350866666667,-9.55742170473687,1.93467247545583e-16,1.16624275188035e-14,26.8550902931703
"227725_at",2.03561483333333,8.14349675,9.55575346359221,1.95246118833107e-16,1.17566977392072e-14,26.846070616341
"215076_s_at",1.54567333333333,12.4315016666667,9.5508365788124,2.00584567417161e-16,1.20648638322699e-14,26.8194876548094
"211696_x_at",-2.30761666666667,12.6801941666667,-9.54735861828281,2.0444842936674e-16,1.22837559072819e-14,26.8006852276139
"228890_at",-1.543984,8.27611966666667,-9.54594892544586,2.06035606379139e-16,1.23655288460806e-14,26.7930644426766
"226150_at",1.04030433333333,9.05968916666667,9.54511038071368,2.06985551601834e-16,1.24089199932349e-14,26.7885313461001
"205792_at",-1.60052583333333,8.44583808333333,-9.54323500825716,2.09125912264975e-16,1.25235041107202e-14,26.7783934358432
"230179_at",-1.5275695,7.83510475,-9.5397719226991,2.13136536520887e-16,1.27357815675186e-14,26.7596733126003
"242283_at",1.20531683333333,5.79583791666667,9.53705360369638,2.16338327425248e-16,1.29129891397112e-14,26.7449797199444
"203185_at",-1.16937983333333,9.50746541666667,-9.53656601416938,2.1691769338575e-16,1.29334513477272e-14,26.7423441615877
"206023_at",1.53712266666667,6.27999533333333,9.53524961225521,2.18489618160874e-16,1.30129846110521e-14,26.7352287253885
"231925_at",-1.51949266666667,6.628833,-9.53284750191727,2.21387344237338e-16,1.31459380067107e-14,26.7222451246455
"213058_at",-1.03463533333333,8.313013,-9.53260362608765,2.21683673382483e-16,1.31459380067107e-14,26.7209269794588
"244025_at",-1.15947533333333,7.14201316666667,-9.53236377137944,2.2197550254082e-16,1.31489822333904e-14,26.719630572585
"222317_at",-1.17943333333333,5.77576716666667,-9.53137903858373,2.23177641091396e-16,1.32058847691256e-14,26.7143081677432
"239218_at",-1.26391966666667,5.26331983333333,-9.53018406555445,2.24645163078496e-16,1.32783505852073e-14,26.7078495253183
"225602_at",-1.0876215,9.33833808333333,-9.52735873881216,2.28153295254956e-16,1.34426545058747e-14,26.6925794894035
"236264_at",-1.03382716666667,5.09788341666667,-9.5273514018817,2.28162476112514e-16,1.34426545058747e-14,26.6925398362725
"219615_s_at",1.53734966666667,8.09032866666667,9.52392108542855,2.32495529751557e-16,1.36827580267132e-14,26.6740007988186
"202107_s_at",1.10508416666667,8.14437758333333,9.52373080766545,2.32738270961926e-16,1.36827580267132e-14,26.6729724738121
"209493_at",-1.92282,8.91806366666667,-9.52236866416838,2.34483385148428e-16,1.37557715482729e-14,26.6656110697947
"201843_s_at",-1.71725533333333,9.65057333333333,-9.5219696871213,2.34997003407964e-16,1.37711266466564e-14,26.6634549121044
"202954_at",1.5162875,7.78772008333333,9.49985297393976,2.65295898191681e-16,1.54968517453314e-14,26.5439498153691
"229553_at",1.49386533333333,7.58021,9.49781314232212,2.68279443483318e-16,1.56544061605661e-14,26.5329296531201
"225575_at",-1.61928366666667,10.3478466666667,-9.49672314302956,2.69887422126167e-16,1.57314443547422e-14,26.5270410746989
"204712_at",-3.77360266666667,9.39726866666667,-9.47861797261328,2.98047213068631e-16,1.72990778922796e-14,26.4292433599232
"209267_s_at",-1.456625,11.4572876666667,-9.47693233082112,3.00813626997207e-16,1.74411294337988e-14,26.4201393852855
"202705_at",1.60009933333333,7.00089983333333,9.47227246588892,3.08595238603553e-16,1.78355651909612e-14,26.3949730725336
"209911_x_at",1.438417,9.15954133333333,9.46591638466204,3.19534156424234e-16,1.84288291165559e-14,26.3606487685656
"205656_at",-1.4895085,9.35627791666667,-9.45829343618521,3.33164675255777e-16,1.91543413455411e-14,26.3194871966338
"202528_at",1.2053185,8.90869558333333,9.4537299624995,3.41600552751077e-16,1.96187082160348e-14,26.2948480005343
"200762_at",-1.01285916666667,12.18714875,-9.45184259348884,3.45151456460079e-16,1.98018424784416e-14,26.2846581547042
"230305_at",-1.0455275,6.83531841666667,-9.44710596215798,3.54225975723693e-16,2.03011585143532e-14,26.2590864561285
"218796_at",1.64316216666667,7.47642608333333,9.44414229023337,3.60024473855267e-16,2.05903118284903e-14,26.243087344397
"209773_s_at",1.94141316666667,7.64949625,9.44339111180964,3.61509153159399e-16,2.06536185464892e-14,26.2390322859
"231941_s_at",1.76554633333333,7.017032,9.44247459573616,3.63328891192483e-16,2.07359155803225e-14,26.2340847513835
"218418_s_at",-1.08594683333333,10.2917640833333,-9.44167400880439,3.64925927798481e-16,2.08053442152054e-14,26.2297630792883
"201468_s_at",1.63798366666667,9.224875,9.43666815892767,3.7507176006017e-16,2.13615088346769e-14,26.2027419974361
"239568_at",-1.34764766666667,5.90104816666667,-9.42959774843646,3.89883205576483e-16,2.21129297353674e-14,26.1645799979486
"230081_at",-1.32639033333333,5.6054865,-9.42927464589619,3.90573824836832e-16,2.21291439097967e-14,26.1628361715066
"41577_at",-1.20590533333333,7.8141775,-9.42363929860625,4.02817318152173e-16,2.27521042045145e-14,26.1324228064074
"207828_s_at",1.61896083333333,7.46825758333333,9.42141795611597,4.07747996413122e-16,2.30068335437435e-14,26.1204351558607
"212810_s_at",1.010445,7.77989166666667,9.41838930511251,4.14567782514488e-16,2.33434536652725e-14,26.1040914377365
"222912_at",-1.12049633333333,8.80077116666667,-9.41812403417318,4.15170499959611e-16,2.33533406227281e-14,26.1026599729296
"207795_s_at",-1.30268916666667,6.47968075,-9.40986878447469,4.34370360537061e-16,2.43831616656713e-14,26.0581155208685
"222162_s_at",-2.04391566666667,10.3259518333333,-9.40936704817594,4.35565431600807e-16,2.44251692028453e-14,26.0554083822385
"218820_at",-1.60937283333333,9.12576091666667,-9.40710244768839,4.41000355991538e-16,2.47046049834399e-14,26.0431898915915
"227613_at",-1.66242,8.74465983333333,-9.40199395152352,4.53510172414224e-16,2.53275471672602e-14,26.0156288918418
"203058_s_at",-1.3219705,10.01457975,-9.39450948732428,4.72480246439716e-16,2.63331880469842e-14,25.9752530744243
"229839_at",-2.1549785,7.39786408333333,-9.38778006290667,4.90211329705658e-16,2.72441263295844e-14,25.9389543236818
"227530_at",-1.97195766666667,9.20878583333333,-9.37382548271942,5.29122837405852e-16,2.92811651165637e-14,25.8636947404758
"225817_at",-1.39660566666667,9.81272916666667,-9.36914037258721,5.42865927220873e-16,3.00113190806888e-14,25.8384307203094
"36711_at",-1.61874133333333,10.8967855,-9.36210180208308,5.64184583546487e-16,3.11269345160486e-14,25.8004793375293
"218720_x_at",1.5085185,7.95237575,9.35605963041398,5.83150082814286e-16,3.20439505305237e-14,25.7679037775571
"210619_s_at",-1.63656133333333,8.30794516666667,-9.35290433454199,5.93305471778357e-16,3.25692536842186e-14,25.7508936479465
"201148_s_at",-1.085878,10.050644,-9.35070038220311,6.00503384183424e-16,3.28983191685658e-14,25.7390126905533
"205220_at",-2.08746616666667,8.19392058333333,-9.34957993127559,6.04196003065069e-16,3.30674839515342e-14,25.7329727771465
"218736_s_at",-1.53681733333333,8.30524066666667,-9.34508799795392,6.19228641212377e-16,3.3788748461364e-14,25.7087595910847
"221272_s_at",-1.02226966666667,6.80919483333333,-9.34348634104754,6.24678457345382e-16,3.40521382406369e-14,25.7001264824727
"212327_at",-1.65756716666667,11.2867865833333,-9.34111676941283,6.32829044599191e-16,3.44620796946821e-14,25.6873546301548
"1555191_a_at",-1.390408,6.13237566666667,-9.33146149378122,6.67151368879806e-16,3.61870050530788e-14,25.6353182378398
"204796_at",-1.49663316666667,6.71445391666667,-9.33033383543052,6.71279120572398e-16,3.63748126038611e-14,25.6292413299191
"207069_s_at",-1.49061583333333,8.32118125,-9.32857691482233,6.77761075169449e-16,3.66896898860293e-14,25.6197735704392
"205339_at",1.2182895,6.27615258333333,9.32677348310034,6.84479552300801e-16,3.69801576304805e-14,25.6100554476729
"236344_at",-1.04498133333333,6.3984875,-9.32155420659975,7.04299945597664e-16,3.80134250005452e-14,25.5819320065874
"226342_at",-1.16541616666667,8.84107225,-9.3213536545095,7.05072864018073e-16,3.80176122684301e-14,25.5808514030556
"227401_at",-1.0283215,6.53580408333333,-9.31793883439371,7.18364006512792e-16,3.86580236772509e-14,25.5624523979136
"220334_at",1.91448466666667,5.694155,9.31021646288839,7.49349623231206e-16,4.0206762168956e-14,25.5208481171486
"223530_at",1.17846816666667,7.01714675,9.30977093038434,7.51177424642256e-16,4.02653193061915e-14,25.5184479698519
"219821_s_at",-1.15206266666667,8.75541583333333,-9.30902688835784,7.54239781885911e-16,4.03532535001632e-14,25.5144397479206
"204897_at",-1.37557083333333,10.0232555833333,-9.30534395270505,7.69582466955224e-16,4.10907435359149e-14,25.4946001556723
"218574_s_at",-1.06048833333333,9.462837,-9.30394164453482,7.75505791760931e-16,4.13666138190526e-14,25.4870463808723
"205290_s_at",-1.70054283333333,8.82527525,-9.30300229218478,7.79499005225915e-16,4.15390917258547e-14,25.4819864943938
"226856_at",-1.22096183333333,7.97830058333333,-9.29977764723632,7.93363721613251e-16,4.2195682372767e-14,25.4646173138077
"224833_at",-1.01123983333333,10.6087754166667,-9.29422799374076,8.17803297983985e-16,4.3368957630722e-14,25.4347268960412
"232305_at",-1.249713,5.26266183333333,-9.2920211458279,8.27729165394955e-16,4.38528024398926e-14,25.4228415792634
"212450_at",-1.0295765,9.13811108333333,-9.290936795726,8.3265023543643e-16,4.40708147361925e-14,25.4170018047988
"214710_s_at",1.7178405,6.79504575,9.28332537129914,8.68023847398909e-16,4.58100423325631e-14,25.3760133823696
"231859_at",-1.2471835,8.22387275,-9.27834160476933,8.91993443275307e-16,4.70296446587053e-14,25.3491780196139
"229687_s_at",-1.0342915,5.80059725,-9.27102856336907,9.28365589021663e-16,4.88061428651533e-14,25.3098045966214
"208016_s_at",-1.330216,5.8535165,-9.26812004777183,9.43239101822155e-16,4.95404398579504e-14,25.2941464887719
"219315_s_at",-1.3063285,9.65368508333333,-9.26346913328927,9.6751817360963e-16,5.06695940058492e-14,25.2691097029309
"205608_s_at",-1.62742833333333,7.54780766666667,-9.26146996312904,9.78144963596257e-16,5.11281796220128e-14,25.2583483819711
"236979_at",1.33478683333333,6.47879775,9.24810955715452,1.05221393036316e-15,5.48948441246236e-14,25.1864401131743
"232298_at",-1.26598616666667,5.75060308333333,-9.24654767767811,1.06123007906784e-15,5.53124447788693e-14,25.1780348480558
"230135_at",-2.3440325,7.88013391666667,-9.2453550110693,1.06816673377505e-15,5.56209677801436e-14,25.1716166559578
"229634_at",-1.10620316666667,6.66508308333333,-9.23278541447779,1.14407910589141e-15,5.93477467880578e-14,25.1039828871432
"222646_s_at",1.57710516666667,8.63664158333333,9.23051051792819,1.15838204298523e-15,5.99758884471754e-14,25.0917438226626
"203143_s_at",-1.0323765,8.90571808333333,-9.22945457673922,1.16508150040412e-15,6.02087249854397e-14,25.0860629669768
"229004_at",-1.16948516666667,6.55510358333333,-9.22762426155397,1.17678564524618e-15,6.07561427326111e-14,25.076216305121
"210906_x_at",-2.3746905,7.76770725,-9.22060447349551,1.22277169994567e-15,6.29822812296577e-14,25.0384544188871
"221748_s_at",-1.25738866666667,11.7739923333333,-9.22051645424081,1.22335953664191e-15,6.29822812296577e-14,25.0379809620099
"212354_at",1.80008683333333,9.19322558333333,9.21718579247598,1.24581163814248e-15,6.40778469571404e-14,25.020065818845
"1552715_a_at",-1.44212033333333,5.02604183333333,-9.21514405856034,1.25977766408523e-15,6.47352855111466e-14,25.0090841472809
"227148_at",-1.751043,7.91587,-9.21290898990535,1.27524518009538e-15,6.54685729781361e-14,24.9970630567103
"233337_s_at",1.43994666666667,8.01533383333333,9.21225901849952,1.27977866083657e-15,6.56396794383109e-14,24.9935673399368
"219295_s_at",-2.02239166666667,7.42160166666667,-9.20310283907583,1.34537612552041e-15,6.88105141841241e-14,24.944327262205
"211237_s_at",-1.02853783333333,7.04110175,-9.20213636056638,1.35249291850695e-15,6.91098601115583e-14,24.9391302017989
