"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of DNA-templated DNA Replication (GO:0090329)","3/17",0.00485762824587698,0.0777985500166439,0,0,10.1790915395284,54.2261070948308,"GMNN;MCM4;MCM2"
"ATP Metabolic Process (GO:0046034)","4/34",0.00517990823280533,0.0816739019033026,0,0,6.34387672343877,33.3876198015231,"NT5E;FIGNL1;AK4;ENPP3"
"Sister Chromatid Segregation (GO:0000819)","4/34",0.00517990823280533,0.0816739019033026,0,0,6.34387672343877,33.3876198015231,"TOP2A;CENPK;NDC80;ZWINT"
"Regulation Of Epithelial Cell Differentiation (GO:0030856)","3/18",0.0057403851725531,0.0886658117218021,0,0,9.5,49.0221751928625,"CEACAM1;SOX9;CD24"
"Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)","3/18",0.0057403851725531,0.0886658117218021,0,0,9.5,49.0221751928625,"CENPF;KIF14;AURKA"
"Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)","4/35",0.00575412347457123,0.0886658117218021,0,0,6.1389215917118,31.6635664729119,"CCNB1;CENPF;KIF14;CDK1"
"Negative Regulation Of Apoptotic Process (GO:0043066)","19/482",0.00598754754997806,0.0898557914475442,0,0,1.981576019373,10.1418514647671,"TFAP2A;STIL;FHL2;KIF14;HMGA2;SIX1;MMP9;COMP;GREM1;TOX3;SIX4;MDK;FIGNL1;CEACAM5;CDK1;BIRC5;SOX9;CRLF1;MAD2L1"
"Negative Regulation Of Cell Population Proliferation (GO:0008285)","16/379",0.00599495812429547,0.0898557914475442,0,0,2.12343531003818,10.8652712480484,"TFAP2A;CDKN2A;TESC;IGFBP3;CDC6;NME1;SOX2;GREM1;SFRP4;NELL1;AZGP1;CLDN3;SFRP2;SOX9;SOX4;CDKN3"
"Glycosylceramide Biosynthetic Process (GO:0046476)","2/6",0.00609641062918441,0.0898557914475442,0,0,23.7058111380145,120.900943051813,"FA2H;UGT8"
"Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012)","2/6",0.00609641062918441,0.0898557914475442,0,0,23.7058111380145,120.900943051813,"NELL1;MUC20"
"Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)","2/6",0.00609641062918441,0.0898557914475442,0,0,23.7058111380145,120.900943051813,"DPP4;LRRC15"
"Regulation Of Axon Guidance (GO:1902667)","2/6",0.00609641062918441,0.0898557914475442,0,0,23.7058111380145,120.900943051813,"NELL1;TUBB2B"
"Negative Regulation Of Programmed Cell Death (GO:0043069)","16/381",0.00629447726844978,0.0921076745613442,0,0,2.11158032066468,10.7016635958992,"TFAP2A;STIL;KIF14;FHL2;HMGA2;SLC7A11;MMP9;COMP;GREM1;SIX4;FIGNL1;CEACAM5;CDK1;BIRC5;SOX9;MAD2L1"
"Positive Regulation Of Cell Motility (GO:2000147)","11/221",0.0066499989768471,0.0948212801810793,0,0,2.51208156529939,12.593413006517,"COL1A1;CCNA2;LRRC15;CEMIP;CLDN3;MMP7;PLAU;MDK;EGF;F2RL1;SMIM22"
"Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)","3/19",0.0067130109862711,0.0948212801810793,0,0,8.90579490291262,44.5619945077069,"CDH3;CILP;IGFBP3"
"Regulation Of Nuclear Division (GO:0051783)","3/19",0.0067130109862711,0.0948212801810793,0,0,8.90579490291262,44.5619945077069,"RCC1;NEK2;MKI67"
"Epithelial Structure Maintenance (GO:0010669)","3/19",0.0067130109862711,0.0948212801810793,0,0,8.90579490291262,44.5619945077069,"VSIG1;LSR;TFF1"
"Eye Morphogenesis (GO:0048592)","3/19",0.0067130109862711,0.0948212801810793,0,0,8.90579490291262,44.5619945077069,"COL5A1;COL5A2;MFAP2"
"Regulation Of Bone Mineralization (GO:0030500)","5/58",0.00698566057044385,0.0978892764774121,0,0,4.49424758398527,22.3089763507589,"CCNA2;GREM1;TFAP2A;NELL1;ECM1"
"Regulation Of Ossification (GO:0030278)","4/37",0.00702646723977491,0.0978892764774121,0,0,5.76627589766276,28.5896066083184,"NELL1;ECM1;MDK;SOX9"
"Positive Regulation Of Multicellular Organismal Process (GO:0051240)","16/387",0.00726631313299947,0.100542047023952,0,0,2.07678225212627,10.2271271814419,"MESP1;EGF;DIO2;SIX1;ENO1;ETV4;COL1A1;NELL1;SIX4;MDK;MFAP2;SPP1;LCN2;F2RL1;SOX9;EZH2"
"DNA Metabolic Process (GO:0006259)","13/288",0.00743819513706866,0.102224925059444,0,0,2.27073722297603,11.1291716239503,"TOP2A;FEN1;RMI2;HMGB3;TYMS;NT5E;ORC6;UBE2T;CHEK1;PCLAF;CDK1;MCM4;MCM2"
"Chordate Embryonic Development (GO:0043009)","5/59",0.00750554624962175,0.10245826222638,0,0,4.41079494128275,21.5781074127836,"COL1A1;FUT8;STIL;SIX4;SULF1"
"Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)","6/83",0.0075893067330161,0.102910999299698,0,0,3.71663544279681,18.1409534620416,"GREM1;COL1A1;SFRP2;MDK;ZNF750;EZH2"
"Response To Peptide (GO:1901652)","4/38",0.0077269575940421,0.10407722919728,0,0,5.59639330184629,27.215484919517,"MMP12;MMP13;MMP9;INAVA"
"Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)","3/20",0.00777764937954106,0.10407722919728,0,0,8.38149628783552,40.704746132198,"MESP1;SFRP4;SOX9"
"Sulfur Amino Acid Transport (GO:0000101)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"SLC1A4;SLC7A11"
"Galactosylceramide Metabolic Process (GO:0006681)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"FA2H;UGT8"
"Kidney Mesenchyme Development (GO:0072074)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"SIX4;SIX1"
"Negative Regulation Of Leukocyte Proliferation (GO:0070664)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"GREM1;ENPP3"
"Negative Regulation Of Osteoblast Proliferation (GO:0033689)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"GREM1;NELL1"
"Peptidyl-Lysine Hydroxylation (GO:0017185)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"P3H4;PLOD2"
"Positive Regulation Of Epithelial Tube Formation (GO:1905278)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"SIX4;SIX1"
"Positive Regulation Of Oligodendrocyte Differentiation (GO:0048714)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"TENM4;MDK"
"Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)","2/7",0.00841828327099498,0.106352721572694,0,0,18.9636803874092,90.5961263349333,"NT5E;SORD"
"Regulation Of Osteoblast Differentiation (GO:0045667)","6/85",0.00849715425240884,0.106686492280244,0,0,3.6221720157222,17.2706029776781,"CCNA2;GREM1;NELL1;CCN4;SOX9;RUNX2"
"Negative Regulation Of Biomineral Tissue Development (GO:0070168)","3/21",0.00893618872313143,0.111510477686192,0,0,7.91545307443366,37.3423063106535,"GREM1;ECM1;SOX9"
"Negative Regulation Of Neuron Death (GO:1901215)","6/88",0.0100012233876065,0.123287808305403,0,0,3.48911682270857,16.0675499392474,"TOX3;SIX4;MDK;KIF14;SIX1;CRLF1"
"Positive Regulation Of Cell Adhesion (GO:0045785)","6/88",0.0100012233876065,0.123287808305403,0,0,3.48911682270857,16.0675499392474,"FRMD5;SFRP2;IBSP;MDK;AGR2;FUT3"
"DNA Duplex Unwinding (GO:0032508)","4/41",0.0100989831268877,0.123375106824503,0,0,5.14184257249951,23.6284147905027,"GINS1;GINS2;MCM4;MCM2"
"Glucose Transmembrane Transport (GO:1904659)","3/22",0.0101902743099885,0.123375106824503,0,0,7.49846704138988,34.3903807033136,"SLC2A1;SLC2A5;SLC5A3"
"Positive Regulation Of Receptor Internalization (GO:0002092)","3/22",0.0101902743099885,0.123375106824503,0,0,7.49846704138988,34.3903807033136,"GREM1;SFRP4;EGF"
"Sensory Perception Of Mechanical Stimulus (GO:0050954)","6/89",0.010542121253009,0.126879731530297,0,0,3.44690252452352,15.69159804601,"TFAP2A;COL1A1;CEMIP;COL11A1;BIRC5;CRYM"
"Lipid Modification (GO:0030258)","4/42",0.0109832754231017,0.127224745574973,0,0,5.00627481111538,22.5852159636337,"PLPP5;PLPP4;SGPP2;PLPP2"
"Regulation Of Endothelial Cell Differentiation (GO:0045601)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"CEACAM1;SORD"
"Androgen Biosynthetic Process (GO:0006702)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"SRD5A1;SRD5A3"
"Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"CCNB1;CDK1"
"Regulation Of Sister Chromatid Cohesion (GO:0007063)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"FEN1;BUB1"
"Skin Morphogenesis (GO:0043589)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"COL1A1;COL1A2"
"Endothelial Cell Chemotaxis (GO:0035767)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"NELL1;CXCL13"
"Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668)","2/8",0.0110711799246658,0.127224745574973,0,0,15.8022598870057,71.1640544131204,"CDC20;UBE2C"
"Positive Regulation Of DNA Biosynthetic Process (GO:2000573)","5/65",0.0112000648381554,0.127982763375326,0,0,3.96849593495935,17.8258317618979,"GREM1;GINS1;GINS2;PKIB;NEK2"
"Negative Regulation Of Cell Differentiation (GO:0045596)","10/207",0.0114811266364267,0.129696382174536,0,0,2.43003070752648,10.8550705039214,"SOX2;GREM1;SFRP2;COL5A1;COL5A2;SORD;SOX9;ADAMTS12;SOX4;ZNF750"
"Response To BMP (GO:0071772)","3/23",0.0115413201443417,0.129696382174536,0,0,7.12317961165049,31.7823568456096,"SOX9;ADAMTS12;RUNX2"
"Endocrine System Development (GO:0035270)","3/23",0.0115413201443417,0.129696382174536,0,0,7.12317961165049,31.7823568456096,"SOX2;MDK;SIX1"
"Negative Regulation Of Protein Metabolic Process (GO:0051248)","8/147",0.0117708639157201,0.130322385276108,0,0,2.74986300885581,12.2152433594506,"NQO1;NELL1;TRIM2;ENC1;IGF2BP3;TYMS;CST4;MAD2L1"
"Skeletal System Morphogenesis (GO:0048705)","4/43",0.0119159792069625,0.130322385276108,0,0,4.87765924262275,21.6074206842495,"TFAP2A;SFRP4;MMP13;SIX1"
"Positive Regulation Of Cell Division (GO:0051781)","4/43",0.0119159792069625,0.130322385276108,0,0,4.87765924262275,21.6074206842495,"KIF14;CDC6;ECT2;CIT"
"Regulation Of Cell-Cell Adhesion (GO:0022407)","4/43",0.0119159792069625,0.130322385276108,0,0,4.87765924262275,21.6074206842495,"DPP4;CEACAM1;FUT9;FUT3"
"Peptidyl-Threonine Modification (GO:0018210)","5/66",0.0119173862641869,0.130322385276108,0,0,3.90323870451819,17.2903986403908,"GALNT6;SBK1;CHEK1;STK39;CDK1"
"Sensory Perception Of Sound (GO:0007605)","6/92",0.01228889792893,0.133666408489004,0,0,3.32614999715699,14.6319301854603,"TFAP2A;COL1A1;CEMIP;COL11A1;BIRC5;CRYM"
"Positive Regulation Of Cellular Process (GO:0048522)","21/594",0.0128784955798231,0.136805431612753,0,0,1.76846413479682,7.696703184289,"TENM4;EGF;KIF14;TTK;FOXM1;DPP4;GREM1;FRMD5;CDH3;SFRP2;IBSP;EPCAM;MDK;PRC1;CHEK1;BIRC5;SOX9;CRLF1;SOX4;EZH2;KRT6A"
"Bone Development (GO:0060348)","4/44",0.0128979870422714,0.136805431612753,0,0,4.75547445255474,20.6895667226349,"TFAP2A;SFRP4;MMP13;SULF1"
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)","4/44",0.0128979870422714,0.136805431612753,0,0,4.75547445255474,20.6895667226349,"CCNA2;NELL1;CCN4;RUNX2"
"Regulation Of Endothelial Cell Proliferation (GO:0001936)","6/93",0.0129137870548911,0.136805431612753,0,0,3.28774976814771,14.2999353648219,"NELL1;ECM1;EGF;SORD;FUT2;SULF1"
"Protein O-linked Glycosylation (GO:0006493)","6/93",0.0129137870548911,0.136805431612753,0,0,3.28774976814771,14.2999353648219,"GALNT7;GALNT6;FUT9;GCNT3;PLOD2;FUT3"
"ERK1 And ERK2 Cascade (GO:0070371)","3/24",0.0129905203020109,0.136905276136219,0,0,6.78363384188627,29.4649536993555,"EGF;CDK1;SOX9"
"Mitotic Nuclear Division (GO:0140014)","4/45",0.0139301447484099,0.14208077647977,0,0,4.6392498961486,19.8267627456364,"UBE2C;CENPK;NDC80;ZWINT"
"Regulation Of Granulocyte Differentiation (GO:0030852)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"CEACAM1;TESC"
"Wound Healing, Spreading Of Epidermal Cells (GO:0035313)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"MMP12;COL5A1"
"Kinetochore Assembly (GO:0051382)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"CENPF;DLGAP5"
"Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"LAPTM4B;CDH3"
"Positive Regulation Of RNA Biosynthetic Process (GO:1902680)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"TOP2A;GINS2"
"Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"DPP4;CXCL13"
"Regulation Of Cellular Extravasation (GO:0002691)","2/9",0.0140404307140776,0.14208077647977,0,0,13.5441023867174,57.776624331046,"FUT9;THY1"
"DNA-templated DNA Replication (GO:0006261)","5/69",0.0142549843742559,0.143537812956616,0,0,3.71970274390244,15.8111494570996,"GINS1;GINS2;ORC6;MCM4;MCM2"
"Inner Ear Morphogenesis (GO:0042472)","3/25",0.014538859866272,0.144960985137242,0,0,6.47495586937335,27.3950864838852,"TFAP2A;SIX1;SOX9"
"Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)","3/25",0.014538859866272,0.144960985137242,0,0,6.47495586937335,27.3950864838852,"DEPDC1B;CHEK1;ZWINT"
"Mitotic G2/M Transition Checkpoint (GO:0044818)","4/46",0.0150132511127371,0.148237634773336,0,0,4.52855984242846,19.0146169679534,"DEPDC1B;CHEK1;CDK1;CDC6"
"Positive Regulation Of Cell-Cell Adhesion (GO:0022409)","4/46",0.0150132511127371,0.148237634773336,0,0,4.52855984242846,19.0146169679534,"MDK;THY1;CXCL13;FUT3"
"Epithelium Development (GO:0060429)","8/154",0.0152322167582385,0.14967308640704,0,0,2.61707784995456,10.9507502580942,"STIL;KRT15;SPINK5;TNC;CDK1;SIX1;SOX9;KRT6A"
"Kidney Development (GO:0001822)","5/71",0.0159734145916044,0.156201563842901,0,0,3.60661492978566,14.9199511331025,"TFAP2A;CENPF;SIX1;SULF1;SOX4"
"L-amino Acid Transport (GO:0015807)","3/26",0.0161871254527159,0.157534034310163,0,0,6.19311945968763,25.5375701057919,"SLC1A4;SFXN1;SLC7A11"
"L-serine Metabolic Process (GO:0006563)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"PSAT1;PSPH"
"Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"CCNB1;BIRC5"
"Cellular Response To UV-A (GO:0071492)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"MMP1;MMP9"
"Diol Metabolic Process (GO:0034311)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"PLPP2;SGPP2"
"Serine Family Amino Acid Biosynthetic Process (GO:0009070)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"PSAT1;PSPH"
"Thyroid Hormone Generation (GO:0006590)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"DIO1;DIO2"
"Metanephric Mesenchyme Development (GO:0072075)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"SIX4;SIX1"
"Nucleoside Triphosphate Metabolic Process (GO:0009141)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"AK4;ENPP3"
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"CCNB1;BIRC5"
"Positive Regulation Of Integrin Activation (GO:0033625)","2/10",0.0173118294612058,0.159547224409023,0,0,11.8504842615012,48.0698922846327,"FERMT1;CXCL13"
"Negative Regulation Of Cellular Process (GO:0048523)","19/537",0.0173337933130978,0.159547224409023,0,0,1.76608264108264,7.16163697084806,"TFAP2A;ADAMDEC1;CDKN2A;TESC;IGFBP3;GMNN;ENO1;CDC6;NME1;SFRP4;FRMD5;AZGP1;CLDN3;SFRP2;MDK;AGR2;CCN4;SOX4;CDKN3"
"Regulation Of DNA Binding (GO:0051101)","4/48",0.0173352687288073,0.159547224409023,0,0,4.32227383322274,17.5268731162562,"EGF;HMGA2;MMP9;NME1"
"Antimicrobial Humoral Response (GO:0019730)","6/100",0.0179222625613755,0.16420667590017,0,0,3.04182489725849,12.2333425365266,"IGHM;CXCL13;IGHA1;CXCL14;WFDC2;KRT6A"
"Neurogenesis (GO:0022008)","4/49",0.0185755411508164,0.16942892690924,0,0,4.22600702892674,16.8444817982732,"MESP1;SIX4;SIX1;CIT"
"Gland Development (GO:0048732)","5/74",0.0188010883707944,0.170720597081231,0,0,3.44927536231884,13.7068701951376,"SOX2;MDK;SIX1;LSR;SOX9"
"Nervous System Development (GO:0007399)","16/433",0.0193415498609428,0.174847610742923,0,0,1.84326523743411,7.27260235759618,"MESP1;STIL;SPINK5;SLC2A1;MSI2;GFRA3;DCLK1;UGT8;NELL1;ADGRF1;MDK;ENC1;IGF2BP3;ECT2;PAFAH1B3;SOX4"
"Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)","2/11",0.0208716208474895,0.184577725233886,0,0,10.5332257196664,40.7568938509894,"FUT9;MDK"
"Regulation Of Leukocyte Tethering Or Rolling (GO:1903236)","2/11",0.0208716208474895,0.184577725233886,0,0,10.5332257196664,40.7568938509894,"FUT9;ENC1"
"Sphingoid Metabolic Process (GO:0046519)","2/11",0.0208716208474895,0.184577725233886,0,0,10.5332257196664,40.7568938509894,"PLPP2;SGPP2"
"Positive Regulation Of Keratinocyte Proliferation (GO:0010838)","2/11",0.0208716208474895,0.184577725233886,0,0,10.5332257196664,40.7568938509894,"CDH3;MDK"
"Positive Regulation Of Muscle Contraction (GO:0045933)","2/11",0.0208716208474895,0.184577725233886,0,0,10.5332257196664,40.7568938509894,"NMU;ENO1"
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)","4/51",0.0212176618193113,0.18602036267448,0,0,4.04576279960656,15.5880058249925,"GREM1;F2RL1;FOXM1;INAVA"
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)","4/51",0.0212176618193113,0.18602036267448,0,0,4.04576279960656,15.5880058249925,"UHRF1;CHEK1;HMGA2;EZH2"
"Regulation Of Developmental Growth (GO:0048638)","3/29",0.021736577788162,0.187339827208142,0,0,5.47768857356236,20.9727484673303,"SIX4;AGR2;SIX1"
"Chondrocyte Differentiation (GO:0002062)","3/29",0.021736577788162,0.187339827208142,0,0,5.47768857356236,20.9727484673303,"HMGA2;SOX9;SULF1"
"Establishment Of Mitotic Spindle Orientation (GO:0000132)","3/29",0.021736577788162,0.187339827208142,0,0,5.47768857356236,20.9727484673303,"CENPA;NDC80;MAD2L1"
"Morphogenesis Of An Epithelium (GO:0002009)","3/29",0.021736577788162,0.187339827208142,0,0,5.47768857356236,20.9727484673303,"TNC;SOX9;KRT6A"
"Cell Cycle G1/S Phase Transition (GO:0044843)","4/52",0.0226205884572029,0.193320491268701,0,0,3.96127331711273,15.0088478477312,"CCNA2;CCNE2;RCC1;CDKN3"
"Negative Regulation Of Response To Stimulus (GO:0048585)","4/52",0.0226205884572029,0.193320491268701,0,0,3.96127331711273,15.0088478477312,"COL3A1;IGFBP3;SPINK5;THY1"
"Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)","3/30",0.0237887912155145,0.201819262674876,0,0,5.27454153182309,19.7190885416939,"DEPDC1B;CHEK1;CDK1"
"Tight Junction Assembly (GO:0120192)","4/53",0.024078733805615,0.201819262674876,0,0,3.88023238492477,14.4593997871418,"CLDN3;LSR;CLDN2;ECT2"
"DNA Conformation Change (GO:0071103)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"TOP2A;HMGB3"
"Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"FUT9;MDK"
"Cell-Cell Junction Maintenance (GO:0045217)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"F2RL1;INAVA"
"Histone Monoubiquitination (GO:0010390)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"DEPDC1B;UHRF1"
"Phosphate Ion Homeostasis (GO:0055062)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"SFRP4;XPR1"
"Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"GINS1;GINS2"
"Positive Regulation Of T Cell Chemotaxis (GO:0010820)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"STK39;CXCL13"
"Positive Regulation Of Cellular Extravasation (GO:0002693)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"MDK;THY1"
"Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262)","2/12",0.0247064879085763,0.201819262674876,0,0,9.47941888619855,35.0803850043072,"GINS1;GINS2"
"Negative Regulation Of Protein Ubiquitination (GO:0031397)","4/54",0.0255925209464511,0.208220750420326,0,0,3.80243309002433,13.9376478409874,"CDC20;BUB1B;SOX4;MAD2L1"
"Endodermal Cell Differentiation (GO:0035987)","3/31",0.02594222847572,0.208563212330492,0,0,5.08590499306519,18.573130975175,"COL11A1;HMGA2;MMP9"
"Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)","3/31",0.02594222847572,0.208563212330492,0,0,5.08590499306519,18.573130975175,"STIL;RRM2;CDC6"
"Positive Regulation Of Leukocyte Migration (GO:0002687)","3/31",0.02594222847572,0.208563212330492,0,0,5.08590499306519,18.573130975175,"MDK;F2RL1;THY1"
"Negative Regulation Of Wnt Signaling Pathway (GO:0030178)","7/140",0.0269923498297708,0.216151336825802,0,0,2.50928792569659,9.06405434376276,"SOX2;GREM1;SFRP4;SFRP2;MDK;TPBG;SOX9"
"Regulation Of Phosphorylation (GO:0042325)","5/82",0.0278909391992142,0.216185977852076,0,0,3.08964206525182,11.0592298038549,"NELL1;SRPX2;CDKN2A;EGF;CD24"
"Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)","3/32",0.0281966853267482,0.216185977852076,0,0,4.91027787077335,17.5225762672812,"CDC20;BUB1B;MAD2L1"
"Heterochromatin Formation (GO:0031507)","3/32",0.0281966853267482,0.216185977852076,0,0,4.91027787077335,17.5225762672812,"UHRF1;HMGA2;EZH2"
"Regulation Of Humoral Immune Response (GO:0002920)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"SUSD4;CXCL13"
"Branching Involved In Blood Vessel Morphogenesis (GO:0001569)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"NELL1;SFRP2"
"Cardiocyte Differentiation (GO:0035051)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"GREM1;MESP1"
"Regulation Of Vasculogenesis (GO:2001212)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"CEACAM1;SORD"
"Response To UV-A (GO:0070141)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"MMP1;MMP9"
"Substrate-Dependent Cell Migration (GO:0006929)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"NELL1;ITGA11"
"Glomerular Filtration (GO:0003094)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"SULF1;IGHA1"
"Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)","2/13",0.0288035398219825,0.216185977852076,0,0,8.6172132951794,30.5674700862327,"SULF1;HS6ST2"
